timestamp,snapshot,pod,cpu,ram
18:32:17,219,cartservice-db96d6fcc-tsdhc,9m,146Mi
18:32:17,219,cartservice-db96d6fcc-6kndn,8m,134Mi
18:32:17,219,paymentservice-9bfb7bf5-w2dt7,6m,71Mi
18:32:17,219,emailservice-66944ff59-62x8j,6m,56Mi
18:32:17,219,recommendationservice-7444754ff5-w769g,5m,51Mi
18:32:17,219,checkoutservice-5b6d96c9b7-tvvwl,5m,16Mi
18:32:17,219,frontend-7bd6f45654-xmsf8,5m,22Mi
18:32:17,219,adservice-574bff445c-2zzqg,4m,173Mi
18:32:17,219,paymentservice-9bfb7bf5-9mdwz,4m,126Mi
18:32:17,219,currencyservice-7c8fc8fc9c-s92sq,4m,81Mi
18:32:17,219,redis-cart-c8ff86559-gpcc7,4m,36Mi
18:32:17,219,paymentservice-9bfb7bf5-x4kz9,3m,70Mi
18:32:17,219,productcatalogservice-65bbf699df-8ztwv,3m,20Mi
18:32:17,219,cartservice-db96d6fcc-x6v6f,3m,109Mi
18:32:17,219,checkoutservice-5b6d96c9b7-fwtng,3m,37Mi
18:32:17,219,shippingservice-f956b6d9f-g5j6b,3m,16Mi
18:32:17,219,shippingservice-f956b6d9f-m2h7g,3m,16Mi
18:32:17,219,checkoutservice-5b6d96c9b7-lwnbx,2m,16Mi
18:32:17,219,shippingservice-f956b6d9f-ml5cg,2m,31Mi
18:32:17,219,productcatalogservice-65bbf699df-2hv25,1m,21Mi
18:32:27,220,adservice-574bff445c-4w7zh,22m,245Mi
18:32:27,220,loadgenerator-57fc5754d-vdlgn,21m,65Mi
18:32:27,220,recommendationservice-7444754ff5-kk4vc,20m,80Mi
18:32:27,220,currencyservice-7c8fc8fc9c-rtbz4,20m,121Mi
18:32:27,220,currencyservice-7c8fc8fc9c-6tsnv,16m,113Mi
18:32:27,220,frontend-7bd6f45654-dnhzb,14m,42Mi
18:32:27,220,frontend-7bd6f45654-jwp2b,13m,21Mi
18:32:27,220,emailservice-66944ff59-zvg4w,13m,56Mi
18:32:27,220,productcatalogservice-65bbf699df-d9cxl,10m,43Mi
18:32:27,220,adservice-574bff445c-k5l76,10m,275Mi
18:32:27,220,recommendationservice-7444754ff5-w69fs,9m,54Mi
18:32:27,220,emailservice-66944ff59-xh284,9m,56Mi
18:32:27,220,cartservice-db96d6fcc-tsdhc,9m,146Mi
18:32:27,220,cartservice-db96d6fcc-6kndn,8m,134Mi
18:32:27,220,paymentservice-9bfb7bf5-w2dt7,6m,71Mi
18:32:27,220,emailservice-66944ff59-62x8j,6m,56Mi
18:32:27,220,recommendationservice-7444754ff5-w769g,5m,51Mi
18:32:27,220,checkoutservice-5b6d96c9b7-tvvwl,5m,16Mi
18:32:27,220,frontend-7bd6f45654-xmsf8,5m,22Mi
18:32:27,220,adservice-574bff445c-2zzqg,4m,173Mi
18:32:27,220,paymentservice-9bfb7bf5-9mdwz,4m,126Mi
18:32:27,220,currencyservice-7c8fc8fc9c-s92sq,4m,81Mi
18:32:27,220,redis-cart-c8ff86559-gpcc7,4m,36Mi
18:32:27,220,paymentservice-9bfb7bf5-x4kz9,3m,70Mi
18:32:27,220,productcatalogservice-65bbf699df-8ztwv,3m,20Mi
18:32:27,220,cartservice-db96d6fcc-x6v6f,3m,109Mi
18:32:27,220,checkoutservice-5b6d96c9b7-fwtng,3m,37Mi
18:32:27,220,shippingservice-f956b6d9f-g5j6b,3m,16Mi
18:32:27,220,shippingservice-f956b6d9f-m2h7g,3m,16Mi
18:32:27,220,checkoutservice-5b6d96c9b7-lwnbx,2m,16Mi
18:32:27,220,shippingservice-f956b6d9f-ml5cg,2m,31Mi
18:32:27,220,productcatalogservice-65bbf699df-2hv25,1m,21Mi
18:32:37,221,currencyservice-7c8fc8fc9c-rtbz4,11m,121Mi
18:32:37,221,currencyservice-7c8fc8fc9c-6tsnv,10m,113Mi
18:32:37,221,recommendationservice-7444754ff5-kk4vc,9m,80Mi
18:32:37,221,loadgenerator-57fc5754d-vdlgn,9m,65Mi
18:32:37,221,frontend-7bd6f45654-dnhzb,8m,42Mi
18:32:37,221,recommendationservice-7444754ff5-w69fs,7m,54Mi
18:32:37,221,cartservice-db96d6fcc-tsdhc,6m,146Mi
18:32:37,221,adservice-574bff445c-4w7zh,6m,245Mi
18:32:37,221,frontend-7bd6f45654-xmsf8,6m,22Mi
18:32:37,221,emailservice-66944ff59-62x8j,6m,56Mi
18:32:37,221,cartservice-db96d6fcc-6kndn,5m,134Mi
18:32:37,221,productcatalogservice-65bbf699df-d9cxl,5m,43Mi
18:32:37,221,adservice-574bff445c-k5l76,5m,275Mi
18:32:37,221,emailservice-66944ff59-xh284,5m,56Mi
18:32:37,221,emailservice-66944ff59-zvg4w,5m,56Mi
18:32:37,221,frontend-7bd6f45654-jwp2b,4m,21Mi
18:32:37,221,recommendationservice-7444754ff5-w769g,4m,51Mi
18:32:37,221,productcatalogservice-65bbf699df-8ztwv,3m,20Mi
18:32:37,221,currencyservice-7c8fc8fc9c-s92sq,3m,81Mi
18:32:37,221,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:32:37,221,paymentservice-9bfb7bf5-9mdwz,3m,126Mi
18:32:37,221,adservice-574bff445c-2zzqg,3m,173Mi
18:32:37,221,paymentservice-9bfb7bf5-w2dt7,2m,71Mi
18:32:37,221,checkoutservice-5b6d96c9b7-fwtng,2m,37Mi
18:32:37,221,cartservice-db96d6fcc-x6v6f,2m,109Mi
18:32:37,221,paymentservice-9bfb7bf5-x4kz9,2m,70Mi
18:32:37,221,shippingservice-f956b6d9f-g5j6b,2m,16Mi
18:32:37,221,shippingservice-f956b6d9f-ml5cg,2m,31Mi
18:32:37,221,productcatalogservice-65bbf699df-2hv25,1m,21Mi
18:32:37,221,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:32:37,221,checkoutservice-5b6d96c9b7-tvvwl,1m,16Mi
18:32:37,221,shippingservice-f956b6d9f-m2h7g,1m,16Mi
18:32:47,222,cartservice-db96d6fcc-tsdhc,16m,146Mi
18:32:47,222,currencyservice-7c8fc8fc9c-rtbz4,15m,122Mi
18:32:47,222,loadgenerator-57fc5754d-vdlgn,12m,65Mi
18:32:47,222,frontend-7bd6f45654-dnhzb,10m,42Mi
18:32:47,222,currencyservice-7c8fc8fc9c-6tsnv,10m,113Mi
18:32:47,222,recommendationservice-7444754ff5-kk4vc,9m,80Mi
18:32:47,222,recommendationservice-7444754ff5-w69fs,8m,54Mi
18:32:47,222,adservice-574bff445c-4w7zh,7m,245Mi
18:32:47,222,adservice-574bff445c-2zzqg,6m,174Mi
18:32:47,222,cartservice-db96d6fcc-6kndn,6m,134Mi
18:32:47,222,productcatalogservice-65bbf699df-d9cxl,6m,43Mi
18:32:47,222,frontend-7bd6f45654-xmsf8,6m,22Mi
18:32:47,222,recommendationservice-7444754ff5-w769g,5m,51Mi
18:32:47,222,redis-cart-c8ff86559-gpcc7,5m,36Mi
18:32:47,222,emailservice-66944ff59-zvg4w,5m,56Mi
18:32:47,222,emailservice-66944ff59-62x8j,4m,56Mi
18:32:47,222,emailservice-66944ff59-xh284,4m,56Mi
18:32:47,222,adservice-574bff445c-k5l76,4m,275Mi
18:32:47,222,checkoutservice-5b6d96c9b7-tvvwl,3m,16Mi
18:32:47,222,productcatalogservice-65bbf699df-8ztwv,3m,20Mi
18:32:47,222,paymentservice-9bfb7bf5-w2dt7,3m,71Mi
18:32:47,222,frontend-7bd6f45654-jwp2b,3m,21Mi
18:32:47,222,currencyservice-7c8fc8fc9c-s92sq,2m,81Mi
18:32:47,222,productcatalogservice-65bbf699df-2hv25,2m,21Mi
18:32:47,222,paymentservice-9bfb7bf5-x4kz9,2m,70Mi
18:32:47,222,paymentservice-9bfb7bf5-9mdwz,2m,126Mi
18:32:47,222,checkoutservice-5b6d96c9b7-fwtng,2m,37Mi
18:32:47,222,cartservice-db96d6fcc-x6v6f,2m,109Mi
18:32:47,222,shippingservice-f956b6d9f-ml5cg,2m,31Mi
18:32:47,222,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:32:47,222,shippingservice-f956b6d9f-g5j6b,1m,16Mi
18:32:47,222,shippingservice-f956b6d9f-m2h7g,1m,16Mi
18:32:58,223,cartservice-db96d6fcc-tsdhc,16m,146Mi
18:32:58,223,currencyservice-7c8fc8fc9c-rtbz4,15m,122Mi
18:32:58,223,loadgenerator-57fc5754d-vdlgn,12m,65Mi
18:32:58,223,frontend-7bd6f45654-dnhzb,10m,42Mi
18:32:58,223,currencyservice-7c8fc8fc9c-6tsnv,10m,113Mi
18:32:58,223,recommendationservice-7444754ff5-kk4vc,9m,80Mi
18:32:58,223,recommendationservice-7444754ff5-w69fs,8m,54Mi
18:32:58,223,adservice-574bff445c-4w7zh,7m,245Mi
18:32:58,223,adservice-574bff445c-2zzqg,6m,174Mi
18:32:58,223,cartservice-db96d6fcc-6kndn,6m,134Mi
18:32:58,223,productcatalogservice-65bbf699df-d9cxl,6m,43Mi
18:32:58,223,frontend-7bd6f45654-xmsf8,6m,22Mi
18:32:58,223,recommendationservice-7444754ff5-w769g,5m,51Mi
18:32:58,223,redis-cart-c8ff86559-gpcc7,5m,36Mi
18:32:58,223,emailservice-66944ff59-zvg4w,5m,56Mi
18:32:58,223,emailservice-66944ff59-62x8j,4m,56Mi
18:32:58,223,emailservice-66944ff59-xh284,4m,56Mi
18:32:58,223,adservice-574bff445c-k5l76,4m,275Mi
18:32:58,223,checkoutservice-5b6d96c9b7-tvvwl,3m,16Mi
18:32:58,223,productcatalogservice-65bbf699df-8ztwv,3m,20Mi
18:32:58,223,paymentservice-9bfb7bf5-w2dt7,3m,71Mi
18:32:58,223,frontend-7bd6f45654-jwp2b,3m,21Mi
18:32:58,223,currencyservice-7c8fc8fc9c-s92sq,2m,81Mi
18:32:58,223,productcatalogservice-65bbf699df-2hv25,2m,21Mi
18:32:58,223,paymentservice-9bfb7bf5-x4kz9,2m,70Mi
18:32:58,223,paymentservice-9bfb7bf5-9mdwz,2m,126Mi
18:32:58,223,checkoutservice-5b6d96c9b7-fwtng,2m,37Mi
18:32:58,223,cartservice-db96d6fcc-x6v6f,2m,109Mi
18:32:58,223,shippingservice-f956b6d9f-ml5cg,2m,31Mi
18:32:58,223,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:32:58,223,shippingservice-f956b6d9f-g5j6b,1m,16Mi
18:32:58,223,shippingservice-f956b6d9f-m2h7g,1m,16Mi
18:33:08,224,adservice-574bff445c-k5l76,9m,276Mi
18:33:08,224,recommendationservice-7444754ff5-kk4vc,8m,80Mi
18:33:08,224,currencyservice-7c8fc8fc9c-6tsnv,7m,113Mi
18:33:08,224,loadgenerator-57fc5754d-vdlgn,7m,65Mi
18:33:08,224,recommendationservice-7444754ff5-w69fs,6m,54Mi
18:33:08,224,currencyservice-7c8fc8fc9c-rtbz4,6m,122Mi
18:33:08,224,cartservice-db96d6fcc-tsdhc,5m,146Mi
18:33:08,224,frontend-7bd6f45654-dnhzb,5m,42Mi
18:33:08,224,adservice-574bff445c-2zzqg,5m,176Mi
18:33:08,224,recommendationservice-7444754ff5-w769g,4m,51Mi
18:33:08,224,emailservice-66944ff59-62x8j,4m,56Mi
18:33:08,224,emailservice-66944ff59-xh284,4m,56Mi
18:33:08,224,frontend-7bd6f45654-xmsf8,4m,22Mi
18:33:08,224,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:33:08,224,cartservice-db96d6fcc-6kndn,3m,134Mi
18:33:08,224,adservice-574bff445c-4w7zh,3m,245Mi
18:33:08,224,productcatalogservice-65bbf699df-d9cxl,3m,43Mi
18:33:08,224,emailservice-66944ff59-zvg4w,3m,56Mi
18:33:08,224,frontend-7bd6f45654-jwp2b,2m,21Mi
18:33:08,224,cartservice-db96d6fcc-x6v6f,2m,109Mi
18:33:08,224,paymentservice-9bfb7bf5-w2dt7,2m,71Mi
18:33:08,224,paymentservice-9bfb7bf5-x4kz9,2m,70Mi
18:33:08,224,paymentservice-9bfb7bf5-9mdwz,2m,126Mi
18:33:08,224,productcatalogservice-65bbf699df-8ztwv,2m,20Mi
18:33:08,224,currencyservice-7c8fc8fc9c-s92sq,2m,81Mi
18:33:08,224,shippingservice-f956b6d9f-g5j6b,2m,16Mi
18:33:08,224,productcatalogservice-65bbf699df-2hv25,1m,21Mi
18:33:08,224,checkoutservice-5b6d96c9b7-fwtng,1m,37Mi
18:33:08,224,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:33:08,224,checkoutservice-5b6d96c9b7-tvvwl,1m,16Mi
18:33:08,224,shippingservice-f956b6d9f-m2h7g,1m,16Mi
18:33:08,224,shippingservice-f956b6d9f-ml5cg,1m,31Mi
18:33:18,225,recommendationservice-7444754ff5-kk4vc,11m,80Mi
18:33:18,225,frontend-7bd6f45654-dnhzb,9m,42Mi
18:33:18,225,currencyservice-7c8fc8fc9c-rtbz4,8m,122Mi
18:33:18,225,loadgenerator-57fc5754d-vdlgn,8m,65Mi
18:33:18,225,currencyservice-7c8fc8fc9c-6tsnv,8m,113Mi
18:33:18,225,adservice-574bff445c-4w7zh,7m,245Mi
18:33:18,225,cartservice-db96d6fcc-tsdhc,7m,146Mi
18:33:18,225,recommendationservice-7444754ff5-w69fs,6m,54Mi
18:33:18,225,productcatalogservice-65bbf699df-d9cxl,6m,43Mi
18:33:18,225,frontend-7bd6f45654-xmsf8,5m,22Mi
18:33:18,225,frontend-7bd6f45654-jwp2b,4m,21Mi
18:33:18,225,cartservice-db96d6fcc-6kndn,4m,134Mi
18:33:18,225,adservice-574bff445c-k5l76,4m,275Mi
18:33:18,225,adservice-574bff445c-2zzqg,3m,176Mi
18:33:18,225,emailservice-66944ff59-zvg4w,3m,56Mi
18:33:18,225,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:33:18,225,recommendationservice-7444754ff5-w769g,3m,51Mi
18:33:18,225,emailservice-66944ff59-62x8j,3m,56Mi
18:33:18,225,emailservice-66944ff59-xh284,3m,56Mi
18:33:18,225,productcatalogservice-65bbf699df-2hv25,2m,21Mi
18:33:18,225,paymentservice-9bfb7bf5-9mdwz,2m,126Mi
18:33:18,225,productcatalogservice-65bbf699df-8ztwv,2m,20Mi
18:33:18,225,cartservice-db96d6fcc-x6v6f,2m,109Mi
18:33:18,225,paymentservice-9bfb7bf5-w2dt7,1m,72Mi
18:33:18,225,paymentservice-9bfb7bf5-x4kz9,1m,70Mi
18:33:18,225,checkoutservice-5b6d96c9b7-fwtng,1m,37Mi
18:33:18,225,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:33:18,225,currencyservice-7c8fc8fc9c-s92sq,1m,81Mi
18:33:18,225,checkoutservice-5b6d96c9b7-tvvwl,1m,16Mi
18:33:18,225,shippingservice-f956b6d9f-g5j6b,1m,16Mi
18:33:18,225,shippingservice-f956b6d9f-m2h7g,1m,16Mi
18:33:18,225,shippingservice-f956b6d9f-ml5cg,1m,31Mi
18:33:28,226,recommendationservice-7444754ff5-kk4vc,11m,80Mi
18:33:28,226,frontend-7bd6f45654-dnhzb,9m,42Mi
18:33:28,226,currencyservice-7c8fc8fc9c-rtbz4,8m,122Mi
18:33:28,226,loadgenerator-57fc5754d-vdlgn,8m,65Mi
18:33:28,226,currencyservice-7c8fc8fc9c-6tsnv,8m,113Mi
18:33:28,226,adservice-574bff445c-4w7zh,7m,245Mi
18:33:28,226,cartservice-db96d6fcc-tsdhc,7m,146Mi
18:33:28,226,recommendationservice-7444754ff5-w69fs,6m,54Mi
18:33:28,226,productcatalogservice-65bbf699df-d9cxl,6m,43Mi
18:33:28,226,frontend-7bd6f45654-xmsf8,5m,22Mi
18:33:28,226,frontend-7bd6f45654-jwp2b,4m,21Mi
18:33:28,226,cartservice-db96d6fcc-6kndn,4m,134Mi
18:33:28,226,adservice-574bff445c-k5l76,4m,275Mi
18:33:28,226,adservice-574bff445c-2zzqg,3m,176Mi
18:33:28,226,emailservice-66944ff59-zvg4w,3m,56Mi
18:33:28,226,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:33:28,226,recommendationservice-7444754ff5-w769g,3m,51Mi
18:33:28,226,emailservice-66944ff59-62x8j,3m,56Mi
18:33:28,226,emailservice-66944ff59-xh284,3m,56Mi
18:33:28,226,productcatalogservice-65bbf699df-2hv25,2m,21Mi
18:33:28,226,paymentservice-9bfb7bf5-9mdwz,2m,126Mi
18:33:28,226,productcatalogservice-65bbf699df-8ztwv,2m,20Mi
18:33:28,226,cartservice-db96d6fcc-x6v6f,2m,109Mi
18:33:28,226,paymentservice-9bfb7bf5-w2dt7,1m,72Mi
18:33:28,226,paymentservice-9bfb7bf5-x4kz9,1m,70Mi
18:33:28,226,checkoutservice-5b6d96c9b7-fwtng,1m,37Mi
18:33:28,226,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:33:28,226,currencyservice-7c8fc8fc9c-s92sq,1m,81Mi
18:33:28,226,checkoutservice-5b6d96c9b7-tvvwl,1m,16Mi
18:33:28,226,shippingservice-f956b6d9f-g5j6b,1m,16Mi
18:33:28,226,shippingservice-f956b6d9f-m2h7g,1m,16Mi
18:33:28,226,shippingservice-f956b6d9f-ml5cg,1m,31Mi
18:33:38,227,frontend-7bd6f45654-dnhzb,10m,42Mi
18:33:38,227,recommendationservice-7444754ff5-kk4vc,10m,80Mi
18:33:38,227,currencyservice-7c8fc8fc9c-rtbz4,9m,122Mi
18:33:38,227,currencyservice-7c8fc8fc9c-6tsnv,8m,113Mi
18:33:38,227,loadgenerator-57fc5754d-vdlgn,8m,65Mi
18:33:38,227,adservice-574bff445c-2zzqg,7m,176Mi
18:33:38,227,cartservice-db96d6fcc-tsdhc,7m,146Mi
18:33:38,227,recommendationservice-7444754ff5-w69fs,6m,54Mi
18:33:38,227,productcatalogservice-65bbf699df-d9cxl,5m,43Mi
18:33:38,227,adservice-574bff445c-4w7zh,5m,245Mi
18:33:38,227,frontend-7bd6f45654-xmsf8,4m,22Mi
18:33:38,227,recommendationservice-7444754ff5-w769g,4m,51Mi
18:33:38,227,cartservice-db96d6fcc-6kndn,4m,134Mi
18:33:38,227,emailservice-66944ff59-62x8j,4m,56Mi
18:33:38,227,emailservice-66944ff59-xh284,4m,56Mi
18:33:38,227,emailservice-66944ff59-zvg4w,4m,56Mi
18:33:38,227,adservice-574bff445c-k5l76,4m,275Mi
18:33:38,227,frontend-7bd6f45654-jwp2b,3m,21Mi
18:33:38,227,cartservice-db96d6fcc-x6v6f,3m,109Mi
18:33:38,227,paymentservice-9bfb7bf5-9mdwz,3m,126Mi
18:33:38,227,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:33:38,227,paymentservice-9bfb7bf5-x4kz9,2m,70Mi
18:33:38,227,productcatalogservice-65bbf699df-8ztwv,2m,20Mi
18:33:38,227,checkoutservice-5b6d96c9b7-fwtng,2m,37Mi
18:33:38,227,currencyservice-7c8fc8fc9c-s92sq,2m,81Mi
18:33:38,227,paymentservice-9bfb7bf5-w2dt7,2m,72Mi
18:33:38,227,shippingservice-f956b6d9f-g5j6b,2m,16Mi
18:33:38,227,shippingservice-f956b6d9f-m2h7g,2m,16Mi
18:33:38,227,productcatalogservice-65bbf699df-2hv25,1m,21Mi
18:33:38,227,checkoutservice-5b6d96c9b7-tvvwl,1m,16Mi
18:33:38,227,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:33:38,227,shippingservice-f956b6d9f-ml5cg,1m,31Mi
18:33:49,228,loadgenerator-57fc5754d-vdlgn,26m,65Mi
18:33:49,228,recommendationservice-7444754ff5-kk4vc,17m,80Mi
18:33:49,228,recommendationservice-7444754ff5-w69fs,16m,54Mi
18:33:49,228,frontend-7bd6f45654-dnhzb,15m,42Mi
18:33:49,228,currencyservice-7c8fc8fc9c-rtbz4,15m,122Mi
18:33:49,228,emailservice-66944ff59-xh284,14m,56Mi
18:33:49,228,adservice-574bff445c-2zzqg,13m,176Mi
18:33:49,228,adservice-574bff445c-k5l76,13m,275Mi
18:33:49,228,currencyservice-7c8fc8fc9c-6tsnv,13m,113Mi
18:33:49,228,currencyservice-7c8fc8fc9c-s92sq,12m,81Mi
18:33:49,228,productcatalogservice-65bbf699df-d9cxl,12m,43Mi
18:33:49,228,cartservice-db96d6fcc-tsdhc,11m,146Mi
18:33:49,228,cartservice-db96d6fcc-6kndn,11m,134Mi
18:33:49,228,recommendationservice-7444754ff5-w769g,8m,51Mi
18:33:49,228,emailservice-66944ff59-zvg4w,8m,57Mi
18:33:49,228,adservice-574bff445c-4w7zh,8m,246Mi
18:33:49,228,emailservice-66944ff59-62x8j,7m,56Mi
18:33:49,228,paymentservice-9bfb7bf5-9mdwz,7m,126Mi
18:33:49,228,frontend-7bd6f45654-jwp2b,6m,21Mi
18:33:49,228,frontend-7bd6f45654-xmsf8,6m,22Mi
18:33:49,228,checkoutservice-5b6d96c9b7-fwtng,6m,37Mi
18:33:49,228,cartservice-db96d6fcc-x6v6f,5m,109Mi
18:33:49,228,redis-cart-c8ff86559-gpcc7,5m,36Mi
18:33:49,228,paymentservice-9bfb7bf5-w2dt7,3m,72Mi
18:33:49,228,paymentservice-9bfb7bf5-x4kz9,3m,70Mi
18:33:49,228,productcatalogservice-65bbf699df-8ztwv,3m,20Mi
18:33:49,228,shippingservice-f956b6d9f-m2h7g,3m,16Mi
18:33:49,228,productcatalogservice-65bbf699df-2hv25,2m,21Mi
18:33:49,228,shippingservice-f956b6d9f-g5j6b,2m,16Mi
18:33:49,228,checkoutservice-5b6d96c9b7-tvvwl,2m,16Mi
18:33:49,228,shippingservice-f956b6d9f-ml5cg,2m,31Mi
18:33:49,228,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:33:59,229,loadgenerator-57fc5754d-vdlgn,26m,65Mi
18:33:59,229,recommendationservice-7444754ff5-kk4vc,17m,80Mi
18:33:59,229,recommendationservice-7444754ff5-w69fs,16m,54Mi
18:33:59,229,frontend-7bd6f45654-dnhzb,15m,42Mi
18:33:59,229,currencyservice-7c8fc8fc9c-rtbz4,15m,122Mi
18:33:59,229,emailservice-66944ff59-xh284,14m,56Mi
18:33:59,229,adservice-574bff445c-2zzqg,13m,176Mi
18:33:59,229,adservice-574bff445c-k5l76,13m,275Mi
18:33:59,229,currencyservice-7c8fc8fc9c-6tsnv,13m,113Mi
18:33:59,229,currencyservice-7c8fc8fc9c-s92sq,12m,81Mi
18:33:59,229,productcatalogservice-65bbf699df-d9cxl,12m,43Mi
18:33:59,229,cartservice-db96d6fcc-tsdhc,11m,146Mi
18:33:59,229,cartservice-db96d6fcc-6kndn,11m,134Mi
18:33:59,229,recommendationservice-7444754ff5-w769g,8m,51Mi
18:33:59,229,emailservice-66944ff59-zvg4w,8m,57Mi
18:33:59,229,adservice-574bff445c-4w7zh,8m,246Mi
18:33:59,229,emailservice-66944ff59-62x8j,7m,56Mi
18:33:59,229,paymentservice-9bfb7bf5-9mdwz,7m,126Mi
18:33:59,229,frontend-7bd6f45654-jwp2b,6m,21Mi
18:33:59,229,frontend-7bd6f45654-xmsf8,6m,22Mi
18:33:59,229,checkoutservice-5b6d96c9b7-fwtng,6m,37Mi
18:33:59,229,cartservice-db96d6fcc-x6v6f,5m,109Mi
18:33:59,229,redis-cart-c8ff86559-gpcc7,5m,36Mi
18:33:59,229,paymentservice-9bfb7bf5-w2dt7,3m,72Mi
18:33:59,229,paymentservice-9bfb7bf5-x4kz9,3m,70Mi
18:33:59,229,productcatalogservice-65bbf699df-8ztwv,3m,20Mi
18:33:59,229,shippingservice-f956b6d9f-m2h7g,3m,16Mi
18:33:59,229,productcatalogservice-65bbf699df-2hv25,2m,21Mi
18:33:59,229,shippingservice-f956b6d9f-g5j6b,2m,16Mi
18:33:59,229,checkoutservice-5b6d96c9b7-tvvwl,2m,16Mi
18:33:59,229,shippingservice-f956b6d9f-ml5cg,2m,31Mi
18:33:59,229,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:34:09,230,currencyservice-7c8fc8fc9c-6tsnv,17m,105Mi
18:34:09,230,recommendationservice-7444754ff5-kk4vc,8m,80Mi
18:34:09,230,loadgenerator-57fc5754d-vdlgn,8m,65Mi
18:34:09,230,currencyservice-7c8fc8fc9c-rtbz4,8m,122Mi
18:34:09,230,adservice-574bff445c-4w7zh,8m,246Mi
18:34:09,230,recommendationservice-7444754ff5-w69fs,7m,54Mi
18:34:09,230,frontend-7bd6f45654-dnhzb,7m,42Mi
18:34:09,230,cartservice-db96d6fcc-tsdhc,7m,146Mi
18:34:09,230,frontend-7bd6f45654-xmsf8,6m,22Mi
18:34:09,230,cartservice-db96d6fcc-6kndn,5m,134Mi
18:34:09,230,productcatalogservice-65bbf699df-d9cxl,4m,43Mi
18:34:09,230,adservice-574bff445c-k5l76,4m,275Mi
18:34:09,230,emailservice-66944ff59-62x8j,4m,56Mi
18:34:09,230,emailservice-66944ff59-xh284,4m,56Mi
18:34:09,230,adservice-574bff445c-2zzqg,4m,176Mi
18:34:09,230,frontend-7bd6f45654-jwp2b,3m,21Mi
18:34:09,230,emailservice-66944ff59-zvg4w,3m,56Mi
18:34:09,230,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:34:09,230,recommendationservice-7444754ff5-w769g,3m,51Mi
18:34:09,230,productcatalogservice-65bbf699df-8ztwv,3m,20Mi
18:34:09,230,paymentservice-9bfb7bf5-w2dt7,2m,72Mi
18:34:09,230,paymentservice-9bfb7bf5-x4kz9,2m,70Mi
18:34:09,230,paymentservice-9bfb7bf5-9mdwz,2m,126Mi
18:34:09,230,cartservice-db96d6fcc-x6v6f,2m,109Mi
18:34:09,230,currencyservice-7c8fc8fc9c-s92sq,2m,81Mi
18:34:09,230,productcatalogservice-65bbf699df-2hv25,1m,21Mi
18:34:09,230,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:34:09,230,checkoutservice-5b6d96c9b7-fwtng,1m,37Mi
18:34:09,230,checkoutservice-5b6d96c9b7-tvvwl,1m,16Mi
18:34:09,230,shippingservice-f956b6d9f-g5j6b,1m,16Mi
18:34:09,230,shippingservice-f956b6d9f-m2h7g,1m,16Mi
18:34:09,230,shippingservice-f956b6d9f-ml5cg,1m,31Mi
18:34:19,231,currencyservice-7c8fc8fc9c-6tsnv,8m,105Mi
18:34:19,231,recommendationservice-7444754ff5-kk4vc,7m,80Mi
18:34:19,231,frontend-7bd6f45654-dnhzb,7m,42Mi
18:34:19,231,currencyservice-7c8fc8fc9c-rtbz4,7m,122Mi
18:34:19,231,loadgenerator-57fc5754d-vdlgn,7m,65Mi
18:34:19,231,recommendationservice-7444754ff5-w69fs,6m,54Mi
18:34:19,231,cartservice-db96d6fcc-tsdhc,6m,146Mi
18:34:19,231,adservice-574bff445c-4w7zh,6m,246Mi
18:34:19,231,recommendationservice-7444754ff5-w769g,4m,51Mi
18:34:19,231,productcatalogservice-65bbf699df-d9cxl,4m,43Mi
18:34:19,231,cartservice-db96d6fcc-6kndn,4m,134Mi
18:34:19,231,frontend-7bd6f45654-xmsf8,4m,22Mi
18:34:19,231,emailservice-66944ff59-62x8j,4m,56Mi
18:34:19,231,emailservice-66944ff59-xh284,4m,56Mi
18:34:19,231,emailservice-66944ff59-zvg4w,4m,56Mi
18:34:19,231,frontend-7bd6f45654-jwp2b,3m,21Mi
18:34:19,231,adservice-574bff445c-2zzqg,3m,176Mi
18:34:19,231,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:34:19,231,adservice-574bff445c-k5l76,3m,275Mi
18:34:19,231,paymentservice-9bfb7bf5-w2dt7,2m,72Mi
18:34:19,231,paymentservice-9bfb7bf5-9mdwz,2m,126Mi
18:34:19,231,productcatalogservice-65bbf699df-8ztwv,2m,20Mi
