timestamp,snapshot,pod,cpu_m,ram_mi
18:11:43,28,frontend-7bd6f45654-xmsf8,17,21
18:11:43,28,paymentservice-9bfb7bf5-9mdwz,2,126
18:11:43,28,paymentservice-9bfb7bf5-w2dt7,3,68
18:11:43,28,paymentservice-9bfb7bf5-x4kz9,3,66
18:11:43,28,productcatalogservice-65bbf699df-2hv25,2,19
18:11:43,28,productcatalogservice-65bbf699df-8ztwv,6,19
18:11:43,28,productcatalogservice-65bbf699df-d9cxl,8,43
18:11:43,28,recommendationservice-7444754ff5-kk4vc,14,80
18:11:43,28,recommendationservice-7444754ff5-w69fs,12,54
18:11:43,28,recommendationservice-7444754ff5-w769g,3,51
18:11:43,28,redis-cart-c8ff86559-gpcc7,3,36
18:11:43,28,shippingservice-f956b6d9f-g5j6b,1,15
18:11:43,28,shippingservice-f956b6d9f-m2h7g,2,16
18:11:43,28,shippingservice-f956b6d9f-ml5cg,2,31
18:11:53,29,adservice-574bff445c-2zzqg,4,153
18:11:53,29,adservice-574bff445c-4w7zh,20,207
18:11:53,29,adservice-574bff445c-k5l76,6,275
18:11:53,29,cartservice-db96d6fcc-6kndn,24,131
18:11:53,29,cartservice-db96d6fcc-tsdhc,9,145
18:11:53,29,cartservice-db96d6fcc-x6v6f,59,104
18:11:53,29,checkoutservice-5b6d96c9b7-fwtng,2,37
18:11:53,29,checkoutservice-5b6d96c9b7-lwnbx,1,16
18:11:53,29,checkoutservice-5b6d96c9b7-tvvwl,1,15
18:11:53,29,currencyservice-7c8fc8fc9c-6tsnv,26,103
18:11:53,29,currencyservice-7c8fc8fc9c-rtbz4,7,124
18:11:53,29,currencyservice-7c8fc8fc9c-s92sq,1,74
18:11:53,29,emailservice-66944ff59-62x8j,3,56
18:11:53,29,emailservice-66944ff59-xh284,3,56
18:11:53,29,emailservice-66944ff59-zvg4w,4,56
18:11:53,29,frontend-7bd6f45654-dnhzb,7,43
18:11:53,29,frontend-7bd6f45654-jwp2b,10,21
18:11:53,29,frontend-7bd6f45654-xmsf8,19,21
18:11:53,29,paymentservice-9bfb7bf5-9mdwz,2,126
18:11:53,29,paymentservice-9bfb7bf5-w2dt7,2,68
18:11:53,29,paymentservice-9bfb7bf5-x4kz9,1,66
18:11:53,29,productcatalogservice-65bbf699df-2hv25,3,19
18:11:53,29,productcatalogservice-65bbf699df-8ztwv,9,19
18:11:53,29,productcatalogservice-65bbf699df-d9cxl,8,43
18:11:53,29,recommendationservice-7444754ff5-kk4vc,13,80
18:11:53,29,recommendationservice-7444754ff5-w69fs,13,54
18:11:53,29,recommendationservice-7444754ff5-w769g,3,51
18:11:53,29,redis-cart-c8ff86559-gpcc7,3,36
18:11:53,29,shippingservice-f956b6d9f-g5j6b,1,15
18:11:53,29,shippingservice-f956b6d9f-m2h7g,2,16
18:11:53,29,shippingservice-f956b6d9f-ml5cg,2,31
18:12:03,30,adservice-574bff445c-2zzqg,8,153
18:12:03,30,adservice-574bff445c-4w7zh,22,210
18:12:03,30,adservice-574bff445c-k5l76,7,275
18:12:03,30,cartservice-db96d6fcc-6kndn,17,131
18:12:03,30,cartservice-db96d6fcc-tsdhc,10,145
18:12:03,30,cartservice-db96d6fcc-x6v6f,2,104
18:12:03,30,checkoutservice-5b6d96c9b7-fwtng,2,37
18:12:03,30,checkoutservice-5b6d96c9b7-lwnbx,1,16
18:12:03,30,checkoutservice-5b6d96c9b7-tvvwl,1,15
18:12:03,30,currencyservice-7c8fc8fc9c-6tsnv,24,103
18:12:03,30,currencyservice-7c8fc8fc9c-rtbz4,9,124
18:12:03,30,currencyservice-7c8fc8fc9c-s92sq,3,74
18:12:03,30,emailservice-66944ff59-62x8j,4,56
18:12:03,30,emailservice-66944ff59-xh284,3,56
18:12:03,30,emailservice-66944ff59-zvg4w,4,56
18:12:03,30,frontend-7bd6f45654-dnhzb,9,43
18:12:03,30,frontend-7bd6f45654-jwp2b,10,21
18:12:03,30,frontend-7bd6f45654-xmsf8,18,21
18:12:03,30,paymentservice-9bfb7bf5-9mdwz,2,126
18:12:03,30,paymentservice-9bfb7bf5-w2dt7,3,69
18:12:03,30,paymentservice-9bfb7bf5-x4kz9,3,66
18:12:03,30,productcatalogservice-65bbf699df-2hv25,2,19
18:12:03,30,productcatalogservice-65bbf699df-8ztwv,7,19
18:12:03,30,productcatalogservice-65bbf699df-d9cxl,9,43
18:12:03,30,recommendationservice-7444754ff5-kk4vc,14,80
18:12:03,30,recommendationservice-7444754ff5-w69fs,13,54
18:12:03,30,recommendationservice-7444754ff5-w769g,3,51
18:12:03,30,redis-cart-c8ff86559-gpcc7,3,36
18:12:03,30,shippingservice-f956b6d9f-g5j6b,1,15
18:12:03,30,shippingservice-f956b6d9f-m2h7g,2,16
18:12:03,30,shippingservice-f956b6d9f-ml5cg,2,31
18:12:13,31,adservice-574bff445c-2zzqg,8,153
18:12:13,31,adservice-574bff445c-4w7zh,22,210
18:12:13,31,adservice-574bff445c-k5l76,7,275
18:12:13,31,cartservice-db96d6fcc-6kndn,17,131
18:12:13,31,cartservice-db96d6fcc-tsdhc,10,145
18:12:13,31,cartservice-db96d6fcc-x6v6f,2,104
18:12:13,31,checkoutservice-5b6d96c9b7-fwtng,2,37
18:12:13,31,checkoutservice-5b6d96c9b7-lwnbx,1,16
18:12:13,31,checkoutservice-5b6d96c9b7-tvvwl,1,15
18:12:13,31,currencyservice-7c8fc8fc9c-6tsnv,24,103
18:12:13,31,currencyservice-7c8fc8fc9c-rtbz4,9,124
18:12:13,31,currencyservice-7c8fc8fc9c-s92sq,3,74
18:12:13,31,emailservice-66944ff59-62x8j,4,56
18:12:13,31,emailservice-66944ff59-xh284,3,56
18:12:13,31,emailservice-66944ff59-zvg4w,4,56
18:12:13,31,frontend-7bd6f45654-dnhzb,9,43
18:12:13,31,frontend-7bd6f45654-jwp2b,10,21
18:12:13,31,frontend-7bd6f45654-xmsf8,18,21
18:12:13,31,paymentservice-9bfb7bf5-9mdwz,2,126
18:12:13,31,paymentservice-9bfb7bf5-w2dt7,3,69
18:12:13,31,paymentservice-9bfb7bf5-x4kz9,3,66
18:12:13,31,productcatalogservice-65bbf699df-2hv25,2,19
18:12:13,31,productcatalogservice-65bbf699df-8ztwv,7,19
18:12:13,31,productcatalogservice-65bbf699df-d9cxl,9,43
18:12:13,31,recommendationservice-7444754ff5-kk4vc,14,80
18:12:13,31,recommendationservice-7444754ff5-w69fs,13,54
18:12:13,31,recommendationservice-7444754ff5-w769g,3,51
18:12:13,31,redis-cart-c8ff86559-gpcc7,3,36
18:12:13,31,shippingservice-f956b6d9f-g5j6b,1,15
18:12:13,31,shippingservice-f956b6d9f-m2h7g,2,16
18:12:13,31,shippingservice-f956b6d9f-ml5cg,2,31
18:12:24,32,adservice-574bff445c-2zzqg,2,153
18:12:24,32,adservice-574bff445c-4w7zh,9,211
18:12:24,32,adservice-574bff445c-k5l76,5,275
18:12:24,32,cartservice-db96d6fcc-6kndn,10,131
18:12:24,32,cartservice-db96d6fcc-tsdhc,10,145
18:12:24,32,cartservice-db96d6fcc-x6v6f,2,104
18:12:24,32,checkoutservice-5b6d96c9b7-fwtng,2,37
18:12:24,32,checkoutservice-5b6d96c9b7-lwnbx,1,16
18:12:24,32,checkoutservice-5b6d96c9b7-tvvwl,1,15
18:12:24,32,currencyservice-7c8fc8fc9c-6tsnv,23,104
18:12:24,32,currencyservice-7c8fc8fc9c-rtbz4,8,124
18:12:24,32,currencyservice-7c8fc8fc9c-s92sq,2,75
18:12:24,32,emailservice-66944ff59-62x8j,3,56
18:12:24,32,emailservice-66944ff59-xh284,3,56
18:12:24,32,emailservice-66944ff59-zvg4w,4,56
18:12:24,32,frontend-7bd6f45654-dnhzb,10,43
18:12:24,32,frontend-7bd6f45654-jwp2b,10,21
18:12:24,32,frontend-7bd6f45654-xmsf8,16,21
18:12:24,32,paymentservice-9bfb7bf5-9mdwz,2,126
18:12:24,32,paymentservice-9bfb7bf5-w2dt7,2,69
18:12:24,32,paymentservice-9bfb7bf5-x4kz9,1,66
18:12:24,32,productcatalogservice-65bbf699df-2hv25,3,19
18:12:24,32,productcatalogservice-65bbf699df-8ztwv,7,19
18:12:24,32,productcatalogservice-65bbf699df-d9cxl,9,43
18:12:24,32,recommendationservice-7444754ff5-kk4vc,15,80
18:12:24,32,recommendationservice-7444754ff5-w69fs,14,54
18:12:24,32,recommendationservice-7444754ff5-w769g,3,51
18:12:24,32,redis-cart-c8ff86559-gpcc7,3,36
18:12:24,32,shippingservice-f956b6d9f-g5j6b,1,15
18:12:24,32,shippingservice-f956b6d9f-m2h7g,2,16
18:12:24,32,shippingservice-f956b6d9f-ml5cg,2,31
18:12:34,33,adservice-574bff445c-2zzqg,6,153
18:12:34,33,adservice-574bff445c-4w7zh,13,213
18:12:34,33,adservice-574bff445c-k5l76,8,275
18:12:34,33,cartservice-db96d6fcc-6kndn,20,131
18:12:34,33,cartservice-db96d6fcc-tsdhc,12,145
18:12:34,33,cartservice-db96d6fcc-x6v6f,8,105
18:12:34,33,checkoutservice-5b6d96c9b7-fwtng,3,37
18:12:34,33,checkoutservice-5b6d96c9b7-lwnbx,1,16
18:12:34,33,checkoutservice-5b6d96c9b7-tvvwl,1,15
18:12:34,33,currencyservice-7c8fc8fc9c-6tsnv,34,104
18:12:34,33,currencyservice-7c8fc8fc9c-rtbz4,14,124
18:12:34,33,currencyservice-7c8fc8fc9c-s92sq,7,75
18:12:34,33,emailservice-66944ff59-62x8j,7,56
18:12:34,33,emailservice-66944ff59-xh284,6,56
18:12:34,33,emailservice-66944ff59-zvg4w,6,56
18:12:34,33,frontend-7bd6f45654-dnhzb,13,43
18:12:34,33,frontend-7bd6f45654-jwp2b,12,21
18:12:34,33,frontend-7bd6f45654-xmsf8,26,21
18:12:34,33,paymentservice-9bfb7bf5-9mdwz,3,126
18:12:34,33,paymentservice-9bfb7bf5-w2dt7,6,69
18:12:34,33,paymentservice-9bfb7bf5-x4kz9,6,66
18:12:34,33,productcatalogservice-65bbf699df-2hv25,3,19
18:12:34,33,productcatalogservice-65bbf699df-8ztwv,8,19
18:12:34,33,productcatalogservice-65bbf699df-d9cxl,10,43
18:12:34,33,recommendationservice-7444754ff5-kk4vc,16,80
18:12:34,33,recommendationservice-7444754ff5-w69fs,16,54
18:12:34,33,recommendationservice-7444754ff5-w769g,4,51
18:12:34,33,redis-cart-c8ff86559-gpcc7,5,36
18:12:34,33,shippingservice-f956b6d9f-g5j6b,1,15
18:12:34,33,shippingservice-f956b6d9f-m2h7g,2,16
18:12:34,33,shippingservice-f956b6d9f-ml5cg,3,31
18:12:44,34,adservice-574bff445c-2zzqg,6,153
18:12:44,34,adservice-574bff445c-4w7zh,13,213
18:12:44,34,adservice-574bff445c-k5l76,8,275
18:12:44,34,cartservice-db96d6fcc-6kndn,20,131
18:12:44,34,cartservice-db96d6fcc-tsdhc,12,145
18:12:44,34,cartservice-db96d6fcc-x6v6f,8,105
18:12:44,34,checkoutservice-5b6d96c9b7-fwtng,3,37
18:12:44,34,checkoutservice-5b6d96c9b7-lwnbx,1,16
18:12:44,34,checkoutservice-5b6d96c9b7-tvvwl,1,15
18:12:44,34,currencyservice-7c8fc8fc9c-6tsnv,34,104
18:12:44,34,currencyservice-7c8fc8fc9c-rtbz4,14,124
18:12:44,34,currencyservice-7c8fc8fc9c-s92sq,7,75
18:12:44,34,emailservice-66944ff59-62x8j,7,56
18:12:44,34,emailservice-66944ff59-xh284,6,56
18:12:44,34,emailservice-66944ff59-zvg4w,6,56
18:12:44,34,frontend-7bd6f45654-dnhzb,13,43
18:12:44,34,frontend-7bd6f45654-jwp2b,12,21
18:12:44,34,frontend-7bd6f45654-xmsf8,26,21
18:12:44,34,paymentservice-9bfb7bf5-9mdwz,3,126
18:12:44,34,paymentservice-9bfb7bf5-w2dt7,6,69
18:12:44,34,paymentservice-9bfb7bf5-x4kz9,6,66
18:12:44,34,productcatalogservice-65bbf699df-2hv25,3,19
18:12:44,34,productcatalogservice-65bbf699df-8ztwv,8,19
18:12:44,34,productcatalogservice-65bbf699df-d9cxl,10,43
18:12:44,34,recommendationservice-7444754ff5-kk4vc,16,80
18:12:44,34,recommendationservice-7444754ff5-w69fs,16,54
18:12:44,34,recommendationservice-7444754ff5-w769g,4,51
18:12:44,34,redis-cart-c8ff86559-gpcc7,5,36
18:12:44,34,shippingservice-f956b6d9f-g5j6b,1,15
18:12:44,34,shippingservice-f956b6d9f-m2h7g,2,16
18:12:44,34,shippingservice-f956b6d9f-ml5cg,3,31
18:12:54,35,adservice-574bff445c-2zzqg,4,153
18:12:54,35,adservice-574bff445c-4w7zh,14,213
18:12:54,35,adservice-574bff445c-k5l76,8,275
18:12:54,35,cartservice-db96d6fcc-6kndn,10,131
18:12:54,35,cartservice-db96d6fcc-tsdhc,11,145
18:12:54,35,cartservice-db96d6fcc-x6v6f,8,108
18:12:54,35,checkoutservice-5b6d96c9b7-fwtng,4,37
18:12:54,35,checkoutservice-5b6d96c9b7-lwnbx,1,16
18:12:54,35,checkoutservice-5b6d96c9b7-tvvwl,1,15
18:12:54,35,currencyservice-7c8fc8fc9c-6tsnv,28,105
18:12:54,35,currencyservice-7c8fc8fc9c-rtbz4,12,124
18:12:54,35,currencyservice-7c8fc8fc9c-s92sq,4,75
18:12:54,35,emailservice-66944ff59-62x8j,4,56
18:12:54,35,emailservice-66944ff59-xh284,4,56
18:12:54,35,emailservice-66944ff59-zvg4w,5,56
18:12:54,35,frontend-7bd6f45654-dnhzb,11,43
18:12:54,35,frontend-7bd6f45654-jwp2b,13,21
18:12:54,35,frontend-7bd6f45654-xmsf8,17,21
18:12:54,35,paymentservice-9bfb7bf5-9mdwz,3,126
18:12:54,35,paymentservice-9bfb7bf5-w2dt7,4,69
18:12:54,35,paymentservice-9bfb7bf5-x4kz9,3,66
18:12:54,35,productcatalogservice-65bbf699df-2hv25,3,21
18:12:54,35,productcatalogservice-65bbf699df-8ztwv,7,19
18:12:54,35,productcatalogservice-65bbf699df-d9cxl,12,43
18:12:54,35,recommendationservice-7444754ff5-kk4vc,17,80
18:12:54,35,recommendationservice-7444754ff5-w69fs,13,54
18:12:54,35,recommendationservice-7444754ff5-w769g,4,51
18:12:54,35,redis-cart-c8ff86559-gpcc7,3,36
18:12:54,35,shippingservice-f956b6d9f-g5j6b,1,15
18:12:54,35,shippingservice-f956b6d9f-m2h7g,2,16
18:12:54,35,shippingservice-f956b6d9f-ml5cg,2,31
18:13:04,36,adservice-574bff445c-2zzqg,6,153
18:13:04,36,adservice-574bff445c-4w7zh,22,216
18:13:04,36,adservice-574bff445c-k5l76,9,275
18:13:04,36,cartservice-db96d6fcc-6kndn,11,131
18:13:04,36,cartservice-db96d6fcc-tsdhc,10,145
18:13:04,36,cartservice-db96d6fcc-x6v6f,3,108
18:13:04,36,checkoutservice-5b6d96c9b7-fwtng,4,37
18:13:04,36,checkoutservice-5b6d96c9b7-lwnbx,1,16
18:13:04,36,checkoutservice-5b6d96c9b7-tvvwl,1,15
18:13:04,36,currencyservice-7c8fc8fc9c-6tsnv,27,105
18:13:04,36,currencyservice-7c8fc8fc9c-rtbz4,12,124
18:13:04,36,currencyservice-7c8fc8fc9c-s92sq,4,75
18:13:04,36,emailservice-66944ff59-62x8j,4,56
18:13:04,36,emailservice-66944ff59-xh284,4,56
18:13:04,36,emailservice-66944ff59-zvg4w,5,56
18:13:04,36,frontend-7bd6f45654-dnhzb,9,43
18:13:04,36,frontend-7bd6f45654-jwp2b,13,21
18:13:04,36,frontend-7bd6f45654-xmsf8,19,21
18:13:04,36,paymentservice-9bfb7bf5-9mdwz,3,126
18:13:04,36,paymentservice-9bfb7bf5-w2dt7,3,69
18:13:04,36,paymentservice-9bfb7bf5-x4kz9,3,66
18:13:04,36,productcatalogservice-65bbf699df-2hv25,3,21
18:13:04,36,productcatalogservice-65bbf699df-8ztwv,8,19
18:13:04,36,productcatalogservice-65bbf699df-d9cxl,10,43
18:13:04,36,recommendationservice-7444754ff5-kk4vc,15,80
18:13:04,36,recommendationservice-7444754ff5-w69fs,16,54
18:13:04,36,recommendationservice-7444754ff5-w769g,4,51
18:13:04,36,redis-cart-c8ff86559-gpcc7,3,36
18:13:04,36,shippingservice-f956b6d9f-g5j6b,1,15
18:13:04,36,shippingservice-f956b6d9f-m2h7g,2,16
18:13:04,36,shippingservice-f956b6d9f-ml5cg,2,31
18:13:14,37,adservice-574bff445c-2zzqg,6,153
18:13:14,37,adservice-574bff445c-4w7zh,22,216
18:13:14,37,adservice-574bff445c-k5l76,9,275
18:13:14,37,cartservice-db96d6fcc-6kndn,11,131
18:13:14,37,cartservice-db96d6fcc-tsdhc,10,145
18:13:14,37,cartservice-db96d6fcc-x6v6f,3,108
18:13:14,37,checkoutservice-5b6d96c9b7-fwtng,4,37
18:13:14,37,checkoutservice-5b6d96c9b7-lwnbx,1,16
18:13:14,37,checkoutservice-5b6d96c9b7-tvvwl,1,15
18:13:14,37,currencyservice-7c8fc8fc9c-6tsnv,27,105
18:13:14,37,currencyservice-7c8fc8fc9c-rtbz4,12,124
18:13:14,37,currencyservice-7c8fc8fc9c-s92sq,4,75
18:13:14,37,emailservice-66944ff59-62x8j,4,56
18:13:14,37,emailservice-66944ff59-xh284,4,56
18:13:14,37,emailservice-66944ff59-zvg4w,5,56
18:13:14,37,frontend-7bd6f45654-dnhzb,9,43
18:13:14,37,frontend-7bd6f45654-jwp2b,13,21
18:13:14,37,frontend-7bd6f45654-xmsf8,19,21
18:13:14,37,paymentservice-9bfb7bf5-9mdwz,3,126
18:13:14,37,paymentservice-9bfb7bf5-w2dt7,3,69
18:13:14,37,paymentservice-9bfb7bf5-x4kz9,3,66
18:13:14,37,productcatalogservice-65bbf699df-2hv25,3,21
18:13:14,37,productcatalogservice-65bbf699df-8ztwv,8,19
18:13:14,37,productcatalogservice-65bbf699df-d9cxl,10,43
18:13:14,37,recommendationservice-7444754ff5-kk4vc,15,80
18:13:14,37,recommendationservice-7444754ff5-w69fs,16,54
18:13:14,37,recommendationservice-7444754ff5-w769g,4,51
18:13:14,37,redis-cart-c8ff86559-gpcc7,3,36
18:13:14,37,shippingservice-f956b6d9f-g5j6b,1,15
18:13:14,37,shippingservice-f956b6d9f-m2h7g,2,16
18:13:14,37,shippingservice-f956b6d9f-ml5cg,2,31
18:13:24,38,adservice-574bff445c-2zzqg,5,153
18:13:24,38,adservice-574bff445c-4w7zh,4,216
18:13:24,38,adservice-574bff445c-k5l76,2,275
18:13:24,38,cartservice-db96d6fcc-6kndn,4,131
18:13:24,38,cartservice-db96d6fcc-tsdhc,4,145
18:13:24,38,cartservice-db96d6fcc-x6v6f,2,108
18:13:24,38,checkoutservice-5b6d96c9b7-fwtng,1,37
18:13:24,38,checkoutservice-5b6d96c9b7-lwnbx,1,16
18:13:24,38,checkoutservice-5b6d96c9b7-tvvwl,1,15
18:13:24,38,currencyservice-7c8fc8fc9c-6tsnv,4,105
18:13:24,38,currencyservice-7c8fc8fc9c-rtbz4,3,124
18:13:24,38,currencyservice-7c8fc8fc9c-s92sq,2,75
18:13:24,38,emailservice-66944ff59-62x8j,4,56
18:13:24,38,emailservice-66944ff59-xh284,4,56
18:13:24,38,emailservice-66944ff59-zvg4w,4,56
18:13:24,38,frontend-7bd6f45654-dnhzb,3,43
18:13:24,38,frontend-7bd6f45654-jwp2b,3,21
18:13:24,38,frontend-7bd6f45654-xmsf8,3,21
18:13:24,38,paymentservice-9bfb7bf5-9mdwz,2,126
18:13:24,38,paymentservice-9bfb7bf5-w2dt7,2,69
18:13:24,38,paymentservice-9bfb7bf5-x4kz9,1,66
18:13:24,38,productcatalogservice-65bbf699df-2hv25,1,21
18:13:24,38,productcatalogservice-65bbf699df-8ztwv,2,19
18:13:24,38,productcatalogservice-65bbf699df-d9cxl,3,43
18:13:24,38,recommendationservice-7444754ff5-kk4vc,7,80
18:13:24,38,recommendationservice-7444754ff5-w69fs,5,54
18:13:24,38,recommendationservice-7444754ff5-w769g,3,51
18:13:24,38,redis-cart-c8ff86559-gpcc7,4,36
18:13:24,38,shippingservice-f956b6d9f-g5j6b,1,15
18:13:24,38,shippingservice-f956b6d9f-m2h7g,1,16
18:13:24,38,shippingservice-f956b6d9f-ml5cg,2,31
18:13:35,39,adservice-574bff445c-2zzqg,4,156
18:13:35,39,adservice-574bff445c-4w7zh,2,216
18:13:35,39,adservice-574bff445c-k5l76,2,274
18:13:35,39,cartservice-db96d6fcc-6kndn,3,131
18:13:35,39,cartservice-db96d6fcc-tsdhc,2,145
18:13:35,39,cartservice-db96d6fcc-x6v6f,2,108
18:13:35,39,checkoutservice-5b6d96c9b7-fwtng,1,37
18:13:35,39,checkoutservice-5b6d96c9b7-lwnbx,1,16
18:13:35,39,checkoutservice-5b6d96c9b7-tvvwl,1,15
18:13:35,39,currencyservice-7c8fc8fc9c-6tsnv,2,105
18:13:35,39,currencyservice-7c8fc8fc9c-rtbz4,2,124
18:13:35,39,currencyservice-7c8fc8fc9c-s92sq,2,75
18:13:35,39,emailservice-66944ff59-62x8j,4,56
18:13:35,39,emailservice-66944ff59-xh284,4,56
18:13:35,39,emailservice-66944ff59-zvg4w,4,56
18:13:35,39,frontend-7bd6f45654-dnhzb,1,43
18:13:35,39,frontend-7bd6f45654-jwp2b,1,21
18:13:35,39,frontend-7bd6f45654-xmsf8,1,21
18:13:35,39,paymentservice-9bfb7bf5-9mdwz,1,126
18:13:35,39,paymentservice-9bfb7bf5-w2dt7,2,69
18:13:35,39,paymentservice-9bfb7bf5-x4kz9,2,66
18:13:35,39,productcatalogservice-65bbf699df-2hv25,1,21
18:13:35,39,productcatalogservice-65bbf699df-8ztwv,1,19
18:13:35,39,productcatalogservice-65bbf699df-d9cxl,1,43
18:13:35,39,recommendationservice-7444754ff5-kk4vc,4,80
18:13:35,39,recommendationservice-7444754ff5-w69fs,4,54
18:13:35,39,recommendationservice-7444754ff5-w769g,4,51
18:13:35,39,redis-cart-c8ff86559-gpcc7,3,37
18:13:35,39,shippingservice-f956b6d9f-g5j6b,3,16
18:13:35,39,shippingservice-f956b6d9f-m2h7g,3,16
18:13:35,39,shippingservice-f956b6d9f-ml5cg,1,31
18:13:45,40,adservice-574bff445c-2zzqg,4,156
18:13:45,40,adservice-574bff445c-4w7zh,2,216
18:13:45,40,adservice-574bff445c-k5l76,2,274
18:13:45,40,cartservice-db96d6fcc-6kndn,3,131
18:13:45,40,cartservice-db96d6fcc-tsdhc,2,145
18:13:45,40,cartservice-db96d6fcc-x6v6f,2,108
18:13:45,40,checkoutservice-5b6d96c9b7-fwtng,1,37
18:13:45,40,checkoutservice-5b6d96c9b7-lwnbx,1,16
18:13:45,40,checkoutservice-5b6d96c9b7-tvvwl,1,15
18:13:45,40,currencyservice-7c8fc8fc9c-6tsnv,2,105
18:13:45,40,currencyservice-7c8fc8fc9c-rtbz4,2,124
18:13:45,40,currencyservice-7c8fc8fc9c-s92sq,2,75
18:13:45,40,emailservice-66944ff59-62x8j,4,56
18:13:45,40,emailservice-66944ff59-xh284,4,56
18:13:45,40,emailservice-66944ff59-zvg4w,4,56
18:13:45,40,frontend-7bd6f45654-dnhzb,1,43
18:13:45,40,frontend-7bd6f45654-jwp2b,1,21
18:13:45,40,frontend-7bd6f45654-xmsf8,1,21
18:13:45,40,paymentservice-9bfb7bf5-9mdwz,1,126
18:13:45,40,paymentservice-9bfb7bf5-w2dt7,2,69
18:13:45,40,paymentservice-9bfb7bf5-x4kz9,2,66
18:13:45,40,productcatalogservice-65bbf699df-2hv25,1,21
18:13:45,40,productcatalogservice-65bbf699df-8ztwv,1,19
18:13:45,40,productcatalogservice-65bbf699df-d9cxl,1,43
18:13:45,40,recommendationservice-7444754ff5-kk4vc,4,80
18:13:45,40,recommendationservice-7444754ff5-w69fs,4,54
18:13:45,40,recommendationservice-7444754ff5-w769g,4,51
18:13:45,40,redis-cart-c8ff86559-gpcc7,3,37
18:13:45,40,shippingservice-f956b6d9f-g5j6b,3,16
18:13:45,40,shippingservice-f956b6d9f-m2h7g,3,16
18:13:45,40,shippingservice-f956b6d9f-ml5cg,1,31
18:13:55,41,adservice-574bff445c-2zzqg,6,156
18:13:55,41,adservice-574bff445c-4w7zh,3,216
18:13:55,41,adservice-574bff445c-k5l76,1,274
18:13:55,41,cartservice-db96d6fcc-6kndn,4,132
18:13:55,41,cartservice-db96d6fcc-tsdhc,2,145
18:13:55,41,cartservice-db96d6fcc-x6v6f,2,108
18:13:55,41,checkoutservice-5b6d96c9b7-fwtng,2,37
18:13:55,41,checkoutservice-5b6d96c9b7-lwnbx,1,16
18:13:55,41,checkoutservice-5b6d96c9b7-tvvwl,1,15
18:13:55,41,currencyservice-7c8fc8fc9c-6tsnv,3,105
18:13:55,41,currencyservice-7c8fc8fc9c-rtbz4,1,124
18:13:55,41,currencyservice-7c8fc8fc9c-s92sq,2,75
18:13:55,41,emailservice-66944ff59-62x8j,5,56
18:13:55,41,emailservice-66944ff59-xh284,4,56
18:13:55,41,emailservice-66944ff59-zvg4w,4,56
18:13:55,41,frontend-7bd6f45654-dnhzb,1,43
18:13:55,41,frontend-7bd6f45654-jwp2b,1,21
18:13:55,41,frontend-7bd6f45654-xmsf8,1,21
18:13:55,41,paymentservice-9bfb7bf5-9mdwz,2,126
18:13:55,41,paymentservice-9bfb7bf5-w2dt7,3,69
18:13:55,41,paymentservice-9bfb7bf5-x4kz9,2,66
18:13:55,41,productcatalogservice-65bbf699df-2hv25,1,21
18:13:55,41,productcatalogservice-65bbf699df-8ztwv,1,19
18:13:55,41,productcatalogservice-65bbf699df-d9cxl,1,43
18:13:55,41,recommendationservice-7444754ff5-kk4vc,5,80
18:13:55,41,recommendationservice-7444754ff5-w69fs,5,54
18:13:55,41,recommendationservice-7444754ff5-w769g,4,51
18:13:55,41,redis-cart-c8ff86559-gpcc7,3,36
18:13:55,41,shippingservice-f956b6d9f-g5j6b,1,16
18:13:55,41,shippingservice-f956b6d9f-m2h7g,1,16
18:13:55,41,shippingservice-f956b6d9f-ml5cg,1,31
18:14:05,42,adservice-574bff445c-2zzqg,3,156
18:14:05,42,adservice-574bff445c-4w7zh,3,216
18:14:05,42,adservice-574bff445c-k5l76,2,275
18:14:05,42,cartservice-db96d6fcc-6kndn,4,132
18:14:05,42,cartservice-db96d6fcc-tsdhc,3,145
18:14:05,42,cartservice-db96d6fcc-x6v6f,3,108
18:14:05,42,checkoutservice-5b6d96c9b7-fwtng,1,37
18:14:05,42,checkoutservice-5b6d96c9b7-lwnbx,1,16
18:14:05,42,checkoutservice-5b6d96c9b7-tvvwl,1,15
18:14:05,42,currencyservice-7c8fc8fc9c-6tsnv,2,105
18:14:05,42,currencyservice-7c8fc8fc9c-rtbz4,3,124
18:14:05,42,currencyservice-7c8fc8fc9c-s92sq,2,75
18:14:05,42,emailservice-66944ff59-62x8j,4,56
18:14:05,42,emailservice-66944ff59-xh284,4,56
18:14:05,42,emailservice-66944ff59-zvg4w,4,56
18:14:05,42,frontend-7bd6f45654-dnhzb,1,43
18:14:05,42,frontend-7bd6f45654-jwp2b,1,21
18:14:05,42,frontend-7bd6f45654-xmsf8,1,21
18:14:05,42,paymentservice-9bfb7bf5-9mdwz,2,126
18:14:05,42,paymentservice-9bfb7bf5-w2dt7,3,69
18:14:05,42,paymentservice-9bfb7bf5-x4kz9,3,66
18:14:05,42,productcatalogservice-65bbf699df-2hv25,1,21
18:14:05,42,productcatalogservice-65bbf699df-8ztwv,1,19
18:14:05,42,productcatalogservice-65bbf699df-d9cxl,1,43
18:14:05,42,recommendationservice-7444754ff5-kk4vc,5,80
18:14:05,42,recommendationservice-7444754ff5-w69fs,5,54
18:14:05,42,recommendationservice-7444754ff5-w769g,5,51
