timestamp,load_label,pod,cpu_m,ram_mi
23:05:34,100u,currencyservice-7c8fc8fc9c-mgwx9,76,124
23:05:34,100u,emailservice-66944ff59-2lcjl,11,95
23:05:34,100u,frontend-7bd6f45654-przgb,97,36
23:05:34,100u,frontend-7bd6f45654-s2s7z,83,54
23:05:34,100u,frontend-7bd6f45654-vfxkp,90,35
23:05:34,100u,paymentservice-9bfb7bf5-kgd56,8,114
23:05:34,100u,productcatalogservice-65bbf699df-j2fmg,95,44
23:05:34,100u,recommendationservice-7444754ff5-n8cbh,164,59
23:05:34,100u,redis-cart-c8ff86559-kcf44,8,37
23:05:34,100u,shippingservice-f956b6d9f-w7n4b,17,35
23:05:40,100u,adservice-574bff445c-qb9cj,34,270
23:05:40,100u,cartservice-7c84fdfb6-m5m6d,53,188
23:05:40,100u,checkoutservice-5b6d96c9b7-45rkr,9,38
23:05:40,100u,currencyservice-7c8fc8fc9c-4hm9g,77,125
23:05:40,100u,currencyservice-7c8fc8fc9c-5frj9,2,81
23:05:40,100u,currencyservice-7c8fc8fc9c-mgwx9,34,124
23:05:40,100u,emailservice-66944ff59-2lcjl,7,95
23:05:40,100u,frontend-7bd6f45654-przgb,48,35
23:05:40,100u,frontend-7bd6f45654-s2s7z,38,53
23:05:40,100u,frontend-7bd6f45654-vfxkp,68,35
23:05:40,100u,paymentservice-9bfb7bf5-kgd56,5,114
23:05:40,100u,productcatalogservice-65bbf699df-j2fmg,56,44
23:05:40,100u,recommendationservice-7444754ff5-n8cbh,95,58
23:05:40,100u,redis-cart-c8ff86559-kcf44,5,37
23:05:40,100u,shippingservice-f956b6d9f-w7n4b,10,35
23:05:42,100u,adservice-574bff445c-qb9cj,34,270
23:05:42,100u,cartservice-7c84fdfb6-m5m6d,53,188
23:05:42,100u,checkoutservice-5b6d96c9b7-45rkr,9,38
23:05:42,100u,currencyservice-7c8fc8fc9c-4hm9g,77,125
23:05:42,100u,currencyservice-7c8fc8fc9c-5frj9,2,81
23:05:42,100u,currencyservice-7c8fc8fc9c-mgwx9,34,124
23:05:42,100u,emailservice-66944ff59-2lcjl,7,95
23:05:42,100u,frontend-7bd6f45654-przgb,48,35
23:05:42,100u,frontend-7bd6f45654-s2s7z,38,53
23:05:42,100u,frontend-7bd6f45654-vfxkp,68,35
23:05:42,100u,paymentservice-9bfb7bf5-kgd56,5,114
23:05:42,100u,productcatalogservice-65bbf699df-j2fmg,56,44
23:05:42,100u,recommendationservice-7444754ff5-n8cbh,95,58
23:05:42,100u,redis-cart-c8ff86559-kcf44,5,37
23:05:42,100u,shippingservice-f956b6d9f-w7n4b,10,35
23:05:44,100u,adservice-574bff445c-qb9cj,34,270
23:05:44,100u,cartservice-7c84fdfb6-m5m6d,53,188
23:05:44,100u,checkoutservice-5b6d96c9b7-45rkr,9,38
23:05:44,100u,currencyservice-7c8fc8fc9c-4hm9g,77,125
23:05:44,100u,currencyservice-7c8fc8fc9c-5frj9,2,81
23:05:44,100u,currencyservice-7c8fc8fc9c-mgwx9,34,124
23:05:44,100u,emailservice-66944ff59-2lcjl,7,95
23:05:44,100u,frontend-7bd6f45654-przgb,48,35
23:05:44,100u,frontend-7bd6f45654-s2s7z,38,53
23:05:44,100u,frontend-7bd6f45654-vfxkp,68,35
23:05:44,100u,paymentservice-9bfb7bf5-kgd56,5,114
23:05:44,100u,productcatalogservice-65bbf699df-j2fmg,56,44
23:05:44,100u,recommendationservice-7444754ff5-n8cbh,95,58
23:05:44,100u,redis-cart-c8ff86559-kcf44,5,37
23:05:44,100u,shippingservice-f956b6d9f-w7n4b,10,35
23:05:50,100u,adservice-574bff445c-qb9cj,50,270
23:05:50,100u,cartservice-7c84fdfb6-m5m6d,94,188
23:05:50,100u,checkoutservice-5b6d96c9b7-45rkr,18,38
